"province","ioic_industry","year","count"
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2015",28
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2016",45
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2017",41
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2018",36
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2019",41
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2020",39
"British Columbia","Miscellaneous chemical product manufacturing  [BS325C0] 13","2021",38
"British Columbia","Plastic product manufacturing  [BS32610]","2012",31
"British Columbia","Plastic product manufacturing  [BS32610]","2013",56
"British Columbia","Plastic product manufacturing  [BS32610]","2014",47
"British Columbia","Plastic product manufacturing  [BS32610]","2015",53
"British Columbia","Plastic product manufacturing  [BS32610]","2016",66
"British Columbia","Plastic product manufacturing  [BS32610]","2017",63
"British Columbia","Plastic product manufacturing  [BS32610]","2018",55
"British Columbia","Plastic product manufacturing  [BS32610]","2019",61
"British Columbia","Plastic product manufacturing  [BS32610]","2020",46
"British Columbia","Plastic product manufacturing  [BS32610]","2021",44
"British Columbia","Rubber product manufacturing  [BS32620]","2012",10
"British Columbia","Rubber product manufacturing  [BS32620]","2013",14
"British Columbia","Rubber product manufacturing  [BS32620]","2014",19
"British Columbia","Rubber product manufacturing  [BS32620]","2015",17
"British Columbia","Rubber product manufacturing  [BS32620]","2016",21
"British Columbia","Rubber product manufacturing  [BS32620]","2017",12
"British Columbia","Rubber product manufacturing  [BS32620]","2018",10
"British Columbia","Rubber product manufacturing  [BS32620]","2019",11
"British Columbia","Rubber product manufacturing  [BS32620]","2020",11
"British Columbia","Rubber product manufacturing  [BS32620]","2021",10
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2012",276
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2013",247
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2014",265
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2015",295
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2016",185
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2017",188
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2018",167
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2019",158
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2020",159
"British Columbia","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2021",165
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2012",1502
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2013",1475
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2014",1777
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2015",1963
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2016",2167
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2017",2261
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2018",2376
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2019",1751
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2020",1305
"British Columbia","Cement and concrete product manufacturing  [BS32730]","2021",1324
"British Columbia","Primary metal manufacturing  [BS33100]","2012",824
"British Columbia","Primary metal manufacturing  [BS33100]","2013",800
"British Columbia","Primary metal manufacturing  [BS33100]","2014",732
"British Columbia","Primary metal manufacturing  [BS33100]","2015",652
"British Columbia","Primary metal manufacturing  [BS33100]","2016",1165
"British Columbia","Primary metal manufacturing  [BS33100]","2017",1189
"British Columbia","Primary metal manufacturing  [BS33100]","2018",1147
"British Columbia","Primary metal manufacturing  [BS33100]","2019",1144
"British Columbia","Primary metal manufacturing  [BS33100]","2020",1040
"British Columbia","Primary metal manufacturing  [BS33100]","2021",905
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2012",82
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2013",102
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2014",105
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2015",141
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2016",148
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2017",119
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2018",122
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2019",154
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2020",138
"British Columbia","Fabricated metal product manufacturing  [BS33200]","2021",140
"British Columbia","Machinery manufacturing  [BS33300]","2012",58
"British Columbia","Machinery manufacturing  [BS33300]","2013",66
"British Columbia","Machinery manufacturing  [BS33300]","2014",47
"British Columbia","Machinery manufacturing  [BS33300]","2015",56
"British Columbia","Machinery manufacturing  [BS33300]","2016",67
"British Columbia","Machinery manufacturing  [BS33300]","2017",61
"British Columbia","Machinery manufacturing  [BS33300]","2018",49
"British Columbia","Machinery manufacturing  [BS33300]","2019",53
"British Columbia","Machinery manufacturing  [BS33300]","2020",43
"British Columbia","Machinery manufacturing  [BS33300]","2021",41
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2012",2
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2013",2
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2014",2
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2015",2
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2016",3
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2017",1
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2018",0
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2019",1
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2020",0
"British Columbia","Computer and peripheral equipment manufacturing  [BS33410]","2021",0
"British Columbia","Electronic product manufacturing  [BS334B0]","2012",6
"British Columbia","Electronic product manufacturing  [BS334B0]","2013",10
"British Columbia","Electronic product manufacturing  [BS334B0]","2014",7
"British Columbia","Electronic product manufacturing  [BS334B0]","2015",21
"British Columbia","Electronic product manufacturing  [BS334B0]","2016",21
"British Columbia","Electronic product manufacturing  [BS334B0]","2017",6
"British Columbia","Electronic product manufacturing  [BS334B0]","2018",6
"British Columbia","Electronic product manufacturing  [BS334B0]","2019",7
"British Columbia","Electronic product manufacturing  [BS334B0]","2020",6
"British Columbia","Electronic product manufacturing  [BS334B0]","2021",6
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2012",13
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2013",16
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2014",13
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2015",16
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2016",21
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2017",14
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2018",18
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2019",21
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2020",17
"British Columbia","Electrical  equipment and component manufacturing  [BS335A0]","2021",16
"British Columbia","Household appliance manufacturing  [BS33520]","2012",1
"British Columbia","Household appliance manufacturing  [BS33520]","2013",1
"British Columbia","Household appliance manufacturing  [BS33520]","2014",1
"British Columbia","Household appliance manufacturing  [BS33520]","2015",1
"British Columbia","Household appliance manufacturing  [BS33520]","2016",1
"British Columbia","Household appliance manufacturing  [BS33520]","2017",1
"British Columbia","Household appliance manufacturing  [BS33520]","2018",0
"British Columbia","Household appliance manufacturing  [BS33520]","2019",1
"British Columbia","Household appliance manufacturing  [BS33520]","2020",1
"British Columbia","Household appliance manufacturing  [BS33520]","2021",1
"British Columbia","Motor vehicle manufacturing  [BS33610]","2012",12
"British Columbia","Motor vehicle manufacturing  [BS33610]","2013",14
"British Columbia","Motor vehicle manufacturing  [BS33610]","2014",14
"British Columbia","Motor vehicle manufacturing  [BS33610]","2015",11
"British Columbia","Motor vehicle manufacturing  [BS33610]","2016",11
"British Columbia","Motor vehicle manufacturing  [BS33610]","2017",8
"British Columbia","Motor vehicle manufacturing  [BS33610]","2018",3
"British Columbia","Motor vehicle manufacturing  [BS33610]","2019",8
"British Columbia","Motor vehicle manufacturing  [BS33610]","2020",8
"British Columbia","Motor vehicle manufacturing  [BS33610]","2021",7
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2012",6
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2013",8
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2014",9
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2015",13
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2016",15
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2017",11
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2018",11
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2019",7
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2020",6
"British Columbia","Motor vehicle body and trailer manufacturing  [BS33620]","2021",5
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2012",12
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2013",17
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2014",11
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2015",13
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2016",14
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2017",11
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2018",33
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2019",35
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2020",19
"British Columbia","Motor vehicle parts manufacturing  [BS33630]","2021",17
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2012",5
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2013",9
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2014",9
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2015",5
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2016",7
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2017",9
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2018",5
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2019",5
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2020",3
"British Columbia","Aerospace product and parts manufacturing  [BS33640]","2021",3
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2012",0
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2013",2
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2014",0
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2015",1
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2016",1
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2017",0
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2018",1
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2019",1
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2020",1
"British Columbia","Railroad rolling stock manufacturing  [BS33650]","2021",0
"British Columbia","Ship and boat building  [BS33660]","2012",5
"British Columbia","Ship and boat building  [BS33660]","2013",7
"British Columbia","Ship and boat building  [BS33660]","2014",7
"British Columbia","Ship and boat building  [BS33660]","2015",9
"British Columbia","Ship and boat building  [BS33660]","2016",8
"British Columbia","Ship and boat building  [BS33660]","2017",15
"British Columbia","Ship and boat building  [BS33660]","2018",9
"British Columbia","Ship and boat building  [BS33660]","2019",9
"British Columbia","Ship and boat building  [BS33660]","2020",9
"British Columbia","Ship and boat building  [BS33660]","2021",8
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2012",2
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2013",3
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2014",3
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2015",3
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2016",3
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2017",2
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2018",1
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2019",2
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2020",2
"British Columbia","Other transportation equipment manufacturing  [BS33690]","2021",2
"British Columbia","Furniture and related product manufacturing  [BS33700]","2012",22
"British Columbia","Furniture and related product manufacturing  [BS33700]","2013",36
"British Columbia","Furniture and related product manufacturing  [BS33700]","2014",34
"British Columbia","Furniture and related product manufacturing  [BS33700]","2015",36
"British Columbia","Furniture and related product manufacturing  [BS33700]","2016",50
"British Columbia","Furniture and related product manufacturing  [BS33700]","2017",35
"British Columbia","Furniture and related product manufacturing  [BS33700]","2018",36
"British Columbia","Furniture and related product manufacturing  [BS33700]","2019",38
"British Columbia","Furniture and related product manufacturing  [BS33700]","2020",31
"British Columbia","Furniture and related product manufacturing  [BS33700]","2021",30
"British Columbia","Miscellaneous manufacturing  [BS33900]","2012",24
"British Columbia","Miscellaneous manufacturing  [BS33900]","2013",33
"British Columbia","Miscellaneous manufacturing  [BS33900]","2014",24
"British Columbia","Miscellaneous manufacturing  [BS33900]","2015",33
"British Columbia","Miscellaneous manufacturing  [BS33900]","2016",49
"British Columbia","Miscellaneous manufacturing  [BS33900]","2017",31
"British Columbia","Miscellaneous manufacturing  [BS33900]","2018",33
"British Columbia","Miscellaneous manufacturing  [BS33900]","2019",29
"British Columbia","Miscellaneous manufacturing  [BS33900]","2020",28
"British Columbia","Miscellaneous manufacturing  [BS33900]","2021",27
"British Columbia","Total, households","2012",12851
"British Columbia","Total, households","2013",13311
"British Columbia","Total, households","2014",13066
"British Columbia","Total, households","2015",13236
"British Columbia","Total, households","2016",13924
"British Columbia","Total, households","2017",14728
"British Columbia","Total, households","2018",14637
"British Columbia","Total, households","2019",14622
"British Columbia","Total, households","2020",13245
"British Columbia","Total, households","2021",13592
"British Columbia","Households: Motor fuels and lubricants","2012",8084
"British Columbia","Households: Motor fuels and lubricants","2013",8641
"British Columbia","Households: Motor fuels and lubricants","2014",8632
"British Columbia","Households: Motor fuels and lubricants","2015",8997
"British Columbia","Households: Motor fuels and lubricants","2016",9472
"British Columbia","Households: Motor fuels and lubricants","2017",9684
"British Columbia","Households: Motor fuels and lubricants","2018",9869
"British Columbia","Households: Motor fuels and lubricants","2019",9670
"British Columbia","Households: Motor fuels and lubricants","2020",8234
"British Columbia","Households: Motor fuels and lubricants","2021",8462
"British Columbia","Households: Electricity and other fuels","2012",4767
"British Columbia","Households: Electricity and other fuels","2013",4670
"British Columbia","Households: Electricity and other fuels","2014",4434
"British Columbia","Households: Electricity and other fuels","2015",4238
"British Columbia","Households: Electricity and other fuels","2016",4452
"British Columbia","Households: Electricity and other fuels","2017",5045
"British Columbia","Households: Electricity and other fuels","2018",4768
"British Columbia","Households: Electricity and other fuels","2019",4952
"British Columbia","Households: Electricity and other fuels","2020",5011
"British Columbia","Households: Electricity and other fuels","2021",5130
"Yukon","Total, industries and households","2012",709
"Yukon","Total, industries and households","2013",632
"Yukon","Total, industries and households","2014",488
"Yukon","Total, industries and households","2015",520
"Yukon","Total, industries and households","2016",521
"Yukon","Total, industries and households","2017",551
"Yukon","Total, industries and households","2018",618
"Yukon","Total, industries and households","2019",659
"Yukon","Total, industries and households","2020",567
"Yukon","Total, industries and households","2021",620
"Yukon","Total, industries","2012",560
"Yukon","Total, industries","2013",484
"Yukon","Total, industries","2014",361
"Yukon","Total, industries","2015",391
"Yukon","Total, industries","2016",393
"Yukon","Total, industries","2017",412
"Yukon","Total, industries","2018",471
"Yukon","Total, industries","2019",499
"Yukon","Total, industries","2020",427
"Yukon","Total, industries","2021",494
"Yukon","Animal food manufacturing  [BS31110]","2012",0
"Yukon","Animal food manufacturing  [BS31110]","2013",0
"Yukon","Animal food manufacturing  [BS31110]","2014",0
"Yukon","Animal food manufacturing  [BS31110]","2015",0
"Yukon","Animal food manufacturing  [BS31110]","2016",0
"Yukon","Animal food manufacturing  [BS31110]","2017",0
"Yukon","Animal food manufacturing  [BS31110]","2018",0
"Yukon","Animal food manufacturing  [BS31110]","2019",0
"Yukon","Animal food manufacturing  [BS31110]","2020",0
"Yukon","Animal food manufacturing  [BS31110]","2021",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2012",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2013",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2014",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2015",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2016",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2017",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2018",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2019",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2020",0
"Yukon","Sugar and confectionery product manufacturing  [BS31130]","2021",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2012",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2013",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2014",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2015",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2016",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2017",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2018",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2019",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2020",0
"Yukon","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2021",0
"Yukon","Dairy product manufacturing  [BS31150]","2012",0
"Yukon","Dairy product manufacturing  [BS31150]","2013",0
"Yukon","Dairy product manufacturing  [BS31150]","2014",0
"Yukon","Dairy product manufacturing  [BS31150]","2015",0
"Yukon","Dairy product manufacturing  [BS31150]","2016",0
"Yukon","Dairy product manufacturing  [BS31150]","2017",0
"Yukon","Dairy product manufacturing  [BS31150]","2018",0
"Yukon","Dairy product manufacturing  [BS31150]","2019",0
"Yukon","Dairy product manufacturing  [BS31150]","2020",0
"Yukon","Dairy product manufacturing  [BS31150]","2021",0
"Yukon","Meat product manufacturing  [BS31160]","2012",0
"Yukon","Meat product manufacturing  [BS31160]","2013",0
"Yukon","Meat product manufacturing  [BS31160]","2014",0
"Yukon","Meat product manufacturing  [BS31160]","2015",0
"Yukon","Meat product manufacturing  [BS31160]","2016",0
"Yukon","Meat product manufacturing  [BS31160]","2017",0
"Yukon","Meat product manufacturing  [BS31160]","2018",0
"Yukon","Meat product manufacturing  [BS31160]","2019",0
"Yukon","Meat product manufacturing  [BS31160]","2020",0
"Yukon","Meat product manufacturing  [BS31160]","2021",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2012",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2013",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2014",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2015",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2016",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2017",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2018",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2019",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2020",0
"Yukon","Seafood product preparation and packaging  [BS31170]","2021",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2012",1
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2013",1
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2014",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2015",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2016",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2017",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2018",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2019",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2020",0
"Yukon","Miscellaneous food manufacturing  [BS311A0]","2021",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2012",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2013",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2014",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2015",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2016",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2017",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2018",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2019",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2020",0
"Yukon","Soft drink and ice manufacturing  [BS31211]","2021",0
"Yukon","Breweries  [BS31212]","2012",0
"Yukon","Breweries  [BS31212]","2013",0
"Yukon","Breweries  [BS31212]","2014",0
"Yukon","Breweries  [BS31212]","2015",0
"Yukon","Breweries  [BS31212]","2016",0
"Yukon","Breweries  [BS31212]","2017",0
"Yukon","Breweries  [BS31212]","2018",0
"Yukon","Breweries  [BS31212]","2019",0
"Yukon","Breweries  [BS31212]","2020",0
"Yukon","Breweries  [BS31212]","2021",0
"Yukon","Wineries and distilleries  [BS3121A]","2012",0
"Yukon","Wineries and distilleries  [BS3121A]","2013",0
"Yukon","Wineries and distilleries  [BS3121A]","2014",0
"Yukon","Wineries and distilleries  [BS3121A]","2015",0
"Yukon","Wineries and distilleries  [BS3121A]","2016",0
"Yukon","Wineries and distilleries  [BS3121A]","2017",0
"Yukon","Wineries and distilleries  [BS3121A]","2018",0
"Yukon","Wineries and distilleries  [BS3121A]","2019",0
"Yukon","Wineries and distilleries  [BS3121A]","2020",0
"Yukon","Wineries and distilleries  [BS3121A]","2021",0
"Yukon","Tobacco manufacturing  [BS31220]","2012",0
"Yukon","Tobacco manufacturing  [BS31220]","2013",0
"Yukon","Tobacco manufacturing  [BS31220]","2014",0
"Yukon","Tobacco manufacturing  [BS31220]","2015",0
"Yukon","Tobacco manufacturing  [BS31220]","2016",0
"Yukon","Tobacco manufacturing  [BS31220]","2017",0
"Yukon","Tobacco manufacturing  [BS31220]","2018",0
"Yukon","Tobacco manufacturing  [BS31220]","2019",0
"Yukon","Tobacco manufacturing  [BS31220]","2020",0
"Yukon","Tobacco manufacturing  [BS31220]","2021",0
"Yukon","Textile and textile product mills  [BS31A00]","2012",0
"Yukon","Textile and textile product mills  [BS31A00]","2013",0
"Yukon","Textile and textile product mills  [BS31A00]","2014",0
"Yukon","Textile and textile product mills  [BS31A00]","2015",0
"Yukon","Textile and textile product mills  [BS31A00]","2016",0
"Yukon","Textile and textile product mills  [BS31A00]","2017",0
"Yukon","Textile and textile product mills  [BS31A00]","2018",0
"Yukon","Textile and textile product mills  [BS31A00]","2019",0
"Yukon","Textile and textile product mills  [BS31A00]","2020",0
"Yukon","Textile and textile product mills  [BS31A00]","2021",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2012",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2013",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2014",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2015",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2016",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2017",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2018",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2019",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2020",0
"Yukon","Clothing and leather and allied product manufacturing  [BS31B00]","2021",0
"Yukon","Wood product manufacturing  [BS32100] 12","2012",1
"Yukon","Wood product manufacturing  [BS32100] 12","2013",0
"Yukon","Wood product manufacturing  [BS32100] 12","2014",0
"Yukon","Wood product manufacturing  [BS32100] 12","2015",0
"Yukon","Wood product manufacturing  [BS32100] 12","2016",0
"Yukon","Wood product manufacturing  [BS32100] 12","2017",0
"Yukon","Wood product manufacturing  [BS32100] 12","2018",0
"Yukon","Wood product manufacturing  [BS32100] 12","2019",0
"Yukon","Wood product manufacturing  [BS32100] 12","2020",0
"Yukon","Wood product manufacturing  [BS32100] 12","2021",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2012",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2013",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2014",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2015",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2016",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2017",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2018",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2019",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2020",0
"Yukon","Pulp, paper and paperboard mills  [BS32210] 12","2021",0
"Yukon","Converted paper product manufacturing  [BS32220]","2012",0
"Yukon","Converted paper product manufacturing  [BS32220]","2013",0
"Yukon","Converted paper product manufacturing  [BS32220]","2014",0
"Yukon","Converted paper product manufacturing  [BS32220]","2015",0
"Yukon","Converted paper product manufacturing  [BS32220]","2016",0
"Yukon","Converted paper product manufacturing  [BS32220]","2017",0
"Yukon","Converted paper product manufacturing  [BS32220]","2018",0
"Yukon","Converted paper product manufacturing  [BS32220]","2019",0
"Yukon","Converted paper product manufacturing  [BS32220]","2020",0
"Yukon","Converted paper product manufacturing  [BS32220]","2021",0
"Yukon","Printing and related support activities  [BS32300]","2012",0
"Yukon","Printing and related support activities  [BS32300]","2013",0
"Yukon","Printing and related support activities  [BS32300]","2014",0
"Yukon","Printing and related support activities  [BS32300]","2015",0
"Yukon","Printing and related support activities  [BS32300]","2016",0
"Yukon","Printing and related support activities  [BS32300]","2017",0
"Yukon","Printing and related support activities  [BS32300]","2018",0
"Yukon","Printing and related support activities  [BS32300]","2019",0
"Yukon","Printing and related support activities  [BS32300]","2020",0
"Yukon","Printing and related support activities  [BS32300]","2021",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2012",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2013",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2014",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2015",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2016",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2017",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2018",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2019",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2020",0
"Yukon","Petroleum and coal product manufacturing  [BS32400]","2021",0
"Yukon","Basic chemical manufacturing  [BS32510]","2012",0
"Yukon","Basic chemical manufacturing  [BS32510]","2013",0
"Yukon","Basic chemical manufacturing  [BS32510]","2014",0
"Yukon","Basic chemical manufacturing  [BS32510]","2015",0
"Yukon","Basic chemical manufacturing  [BS32510]","2016",0
"Yukon","Basic chemical manufacturing  [BS32510]","2017",0
"Yukon","Basic chemical manufacturing  [BS32510]","2018",0
"Yukon","Basic chemical manufacturing  [BS32510]","2019",1
"Yukon","Basic chemical manufacturing  [BS32510]","2020",5
"Yukon","Basic chemical manufacturing  [BS32510]","2021",5
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2012",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2013",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2014",0
